Date,Resource_ID,Resource_Name,Resource_Type,Quantity_Used,Lab_Department,Usage_Frequency,Reorder_Level,Max_Stock,Stock_Level
2026-03-05,R008,Sodium Hydroxide 1M,Chemical,1,Pathology,Low,20,80,46
2026-03-05,R003,Pipette Tips (Box),Consumable,10,Microbiology,Medium,15,150,128
2026-03-05,R002,Petri Dishes (Pack),Consumable,10,Biochemistry,High,20,200,184
2026-03-05,R002,Petri Dishes (Pack),Consumable,12,Biochemistry,High,20,200,172
2026-03-05,R001,Ethanol 95%,Chemical,17,Biochemistry,High,50,500,200
2026-03-05,R003,Pipette Tips (Box),Consumable,3,General AI Lab,Medium,15,150,125
2026-03-05,R006,Microscope Slides,Consumable,7,General AI Lab,Medium,10,100,25
2026-03-05,R002,Petri Dishes (Pack),Consumable,14,Microbiology,High,20,200,158
2026-03-05,R010,Distilled Water (L),Chemical,40,Biochemistry,Very High,100,1000,206
2026-03-05,R009,Gloves (Box),Consumable,20,General AI Lab,High,50,400,153
2026-03-05,R005,Acetone,Chemical,19,Analytical Chemistry,High,40,300,49
2026-03-05,R002,Petri Dishes (Pack),Consumable,17,Analytical Chemistry,High,20,200,141
2026-03-05,R001,Ethanol 95%,Chemical,11,Analytical Chemistry,High,50,500,189
2026-03-05,R003,Pipette Tips (Box),Consumable,2,Biochemistry,Medium,15,150,123
2026-03-05,R009,Gloves (Box),Consumable,5,Analytical Chemistry,High,50,400,148
2026-03-05,R005,Acetone,Chemical,15,Microbiology,High,40,300,300
2026-03-05,R006,Microscope Slides,Consumable,6,Microbiology,Medium,10,100,19
2026-03-05,R003,Pipette Tips (Box),Consumable,10,Biochemistry,Medium,15,150,113
2026-03-05,R010,Distilled Water (L),Chemical,10,Biochemistry,Very High,100,1000,196
2026-03-05,R001,Ethanol 95%,Chemical,10,Analytical Chemistry,High,50,500,179
2026-03-05,R009,Gloves (Box),Consumable,19,Microbiology,High,50,400,129
2026-03-05,R002,Petri Dishes (Pack),Consumable,5,Analytical Chemistry,High,20,200,136
2026-03-06,R004,Hydrochloric Acid 1M,Chemical,14,Biochemistry,Medium,30,100,92
2026-03-06,R004,Hydrochloric Acid 1M,Chemical,11,Biochemistry,Medium,30,100,87
2026-03-06,R007,Centrifuge Tubes,Consumable,11,Analytical Chemistry,High,25,250,234
2026-03-06,R004,Hydrochloric Acid 1M,Chemical,8,Microbiology,Medium,30,100,85
2026-03-06,R002,Petri Dishes (Pack),Consumable,26,Microbiology,High,20,200,116
2026-03-06,R003,Pipette Tips (Box),Consumable,10,Analytical Chemistry,Medium,15,150,109
2026-03-06,R001,Ethanol 95%,Chemical,10,Pathology,High,50,500,175
2026-03-06,R001,Ethanol 95%,Chemical,15,Biochemistry,High,50,500,166
2026-03-06,R010,Distilled Water (L),Chemical,22,General AI Lab,Very High,100,1000,180
2026-03-06,R002,Petri Dishes (Pack),Consumable,20,General AI Lab,High,20,200,102
2026-03-06,R002,Petri Dishes (Pack),Consumable,15,Biochemistry,High,20,200,93
2026-03-06,R010,Distilled Water (L),Chemical,18,Pathology,Very High,100,1000,168
2026-03-06,R007,Centrifuge Tubes,Consumable,8,General AI Lab,High,25,250,232
2026-03-06,R005,Acetone,Chemical,23,Microbiology,High,40,300,283
2026-03-06,R008,Sodium Hydroxide 1M,Chemical,11,Biochemistry,Low,20,80,41
2026-03-06,R001,Ethanol 95%,Chemical,21,Biochemistry,High,50,500,151
2026-03-06,R005,Acetone,Chemical,26,Biochemistry,High,40,300,263
2026-03-06,R004,Hydrochloric Acid 1M,Chemical,15,Analytical Chemistry,Medium,30,100,76
2026-03-06,R006,Microscope Slides,Consumable,9,Pathology,Medium,10,100,16
2026-03-06,R010,Distilled Water (L),Chemical,37,General AI Lab,Very High,100,1000,137
2026-03-06,R005,Acetone,Chemical,16,Biochemistry,High,40,300,253
2026-03-06,R010,Distilled Water (L),Chemical,53,Pathology,Very High,100,1000,1000
2026-03-07,R002,Petri Dishes (Pack),Consumable,13,Analytical Chemistry,High,20,200,80
2026-03-07,R007,Centrifuge Tubes,Consumable,14,General AI Lab,High,25,250,218
2026-03-07,R005,Acetone,Chemical,16,Biochemistry,High,40,300,237
2026-03-07,R003,Pipette Tips (Box),Consumable,4,Pathology,Medium,15,150,105
2026-03-08,R001,Ethanol 95%,Chemical,3,Pathology,High,50,500,148
2026-03-08,R007,Centrifuge Tubes,Consumable,16,Biochemistry,High,25,250,202
2026-03-08,R004,Hydrochloric Acid 1M,Chemical,4,Pathology,Medium,30,100,72
2026-03-08,R008,Sodium Hydroxide 1M,Chemical,3,Pathology,Low,20,80,38
2026-03-08,R001,Ethanol 95%,Chemical,10,Microbiology,High,50,500,138
2026-03-09,R006,Microscope Slides,Consumable,12,Analytical Chemistry,Medium,10,100,100
2026-03-09,R006,Microscope Slides,Consumable,4,Pathology,Medium,10,100,99
2026-03-09,R009,Gloves (Box),Consumable,18,General AI Lab,High,50,400,114
2026-03-09,R003,Pipette Tips (Box),Consumable,4,Analytical Chemistry,Medium,15,150,104
2026-03-09,R008,Sodium Hydroxide 1M,Chemical,8,Microbiology,Low,20,80,33
2026-03-09,R010,Distilled Water (L),Chemical,41,Biochemistry,Very High,100,1000,962
2026-03-09,R004,Hydrochloric Acid 1M,Chemical,12,General AI Lab,Medium,30,100,63
2026-03-09,R002,Petri Dishes (Pack),Consumable,23,Microbiology,High,20,200,60
2026-03-09,R005,Acetone,Chemical,17,Microbiology,High,40,300,223
2026-03-09,R002,Petri Dishes (Pack),Consumable,13,General AI Lab,High,20,200,50
2026-03-09,R003,Pipette Tips (Box),Consumable,5,Analytical Chemistry,Medium,15,150,102
2026-03-09,R004,Hydrochloric Acid 1M,Chemical,8,Analytical Chemistry,Medium,30,100,58
2026-03-09,R004,Hydrochloric Acid 1M,Chemical,11,Pathology,Medium,30,100,50
2026-03-09,R004,Hydrochloric Acid 1M,Chemical,10,Microbiology,Medium,30,100,43
2026-03-09,R005,Acetone,Chemical,10,Pathology,High,40,300,216
2026-03-09,R001,Ethanol 95%,Chemical,20,General AI Lab,High,50,500,121
2026-03-09,R002,Petri Dishes (Pack),Consumable,23,Pathology,High,20,200,30
2026-03-09,R006,Microscope Slides,Consumable,8,Biochemistry,Medium,10,100,94
2026-03-09,R005,Acetone,Chemical,9,Analytical Chemistry,High,40,300,210
2026-03-09,R008,Sodium Hydroxide 1M,Chemical,5,Analytical Chemistry,Low,20,80,31
2026-03-09,R008,Sodium Hydroxide 1M,Chemical,7,Analytical Chemistry,Low,20,80,27
2026-03-09,R003,Pipette Tips (Box),Consumable,11,Biochemistry,Medium,15,150,94
2026-03-09,R008,Sodium Hydroxide 1M,Chemical,5,Microbiology,Low,20,80,25
2026-03-09,R004,Hydrochloric Acid 1M,Chemical,12,General AI Lab,Medium,30,100,34
2026-03-10,R002,Petri Dishes (Pack),Consumable,20,Biochemistry,High,20,200,200
2026-03-10,R010,Distilled Water (L),Chemical,33,Biochemistry,Very High,100,1000,929
2026-03-10,R005,Acetone,Chemical,2,General AI Lab,High,40,300,208
2026-03-10,R006,Microscope Slides,Consumable,2,Microbiology,Medium,10,100,92
2026-03-10,R004,Hydrochloric Acid 1M,Chemical,4,Biochemistry,Medium,30,100,30
2026-03-10,R009,Gloves (Box),Consumable,16,Biochemistry,High,50,400,98
2026-03-10,R009,Gloves (Box),Consumable,4,Microbiology,High,50,400,94
2026-03-10,R004,Hydrochloric Acid 1M,Chemical,8,Pathology,Medium,30,100,100
2026-03-10,R004,Hydrochloric Acid 1M,Chemical,7,Microbiology,Medium,30,100,93
2026-03-10,R009,Gloves (Box),Consumable,2,Microbiology,High,50,400,92
2026-03-10,R007,Centrifuge Tubes,Consumable,5,Analytical Chemistry,High,25,250,197
2026-03-10,R004,Hydrochloric Acid 1M,Chemical,9,Analytical Chemistry,Medium,30,100,84
2026-03-10,R006,Microscope Slides,Consumable,6,Pathology,Medium,10,100,86
2026-03-10,R004,Hydrochloric Acid 1M,Chemical,6,Microbiology,Medium,30,100,78
2026-03-10,R008,Sodium Hydroxide 1M,Chemical,5,Biochemistry,Low,20,80,20
2026-03-10,R006,Microscope Slides,Consumable,2,Pathology,Medium,10,100,84
2026-03-10,R010,Distilled Water (L),Chemical,41,General AI Lab,Very High,100,1000,888
2026-03-10,R010,Distilled Water (L),Chemical,17,Pathology,Very High,100,1000,871
2026-03-10,R007,Centrifuge Tubes,Consumable,10,Analytical Chemistry,High,25,250,187
2026-03-10,R008,Sodium Hydroxide 1M,Chemical,2,Pathology,Low,20,80,80
2026-03-10,R003,Pipette Tips (Box),Consumable,2,Analytical Chemistry,Medium,15,150,92
2026-03-11,R001,Ethanol 95%,Chemical,5,General AI Lab,High,50,500,116
2026-03-11,R001,Ethanol 95%,Chemical,10,Biochemistry,High,50,500,106
2026-03-11,R005,Acetone,Chemical,16,Microbiology,High,40,300,192
2026-03-11,R001,Ethanol 95%,Chemical,7,Biochemistry,High,50,500,99
2026-03-11,R004,Hydrochloric Acid 1M,Chemical,4,Biochemistry,Medium,30,100,74
2026-03-11,R007,Centrifuge Tubes,Consumable,13,Analytical Chemistry,High,25,250,174
2026-03-11,R003,Pipette Tips (Box),Consumable,3,Biochemistry,Medium,15,150,89
2026-03-11,R010,Distilled Water (L),Chemical,22,Microbiology,Very High,100,1000,849
2026-03-11,R008,Sodium Hydroxide 1M,Chemical,5,Biochemistry,Low,20,80,75
2026-03-11,R006,Microscope Slides,Consumable,2,Microbiology,Medium,10,100,82
2026-03-11,R008,Sodium Hydroxide 1M,Chemical,2,Pathology,Low,20,80,73
2026-03-11,R009,Gloves (Box),Consumable,7,Microbiology,High,50,400,85
2026-03-11,R001,Ethanol 95%,Chemical,17,Analytical Chemistry,High,50,500,82
2026-03-11,R010,Distilled Water (L),Chemical,39,Biochemistry,Very High,100,1000,810
2026-03-11,R002,Petri Dishes (Pack),Consumable,4,Analytical Chemistry,High,20,200,196
2026-03-11,R006,Microscope Slides,Consumable,4,General AI Lab,Medium,10,100,78
2026-03-11,R009,Gloves (Box),Consumable,20,Biochemistry,High,50,400,65
2026-03-12,R006,Microscope Slides,Consumable,5,General AI Lab,Medium,10,100,73
2026-03-12,R004,Hydrochloric Acid 1M,Chemical,1,Biochemistry,Medium,30,100,73
2026-03-12,R007,Centrifuge Tubes,Consumable,11,Pathology,High,25,250,163
2026-03-12,R009,Gloves (Box),Consumable,16,Microbiology,High,50,400,400
2026-03-12,R010,Distilled Water (L),Chemical,12,Biochemistry,Very High,100,1000,798
2026-03-12,R001,Ethanol 95%,Chemical,9,General AI Lab,High,50,500,73
2026-03-12,R009,Gloves (Box),Consumable,9,Biochemistry,High,50,400,391
2026-03-12,R007,Centrifuge Tubes,Consumable,20,Biochemistry,High,25,250,143
2026-03-12,R001,Ethanol 95%,Chemical,18,Biochemistry,High,50,500,55
2026-03-12,R010,Distilled Water (L),Chemical,39,Microbiology,Very High,100,1000,759
2026-03-12,R004,Hydrochloric Acid 1M,Chemical,1,General AI Lab,Medium,30,100,72
2026-03-12,R010,Distilled Water (L),Chemical,33,Analytical Chemistry,Very High,100,1000,726
2026-03-12,R002,Petri Dishes (Pack),Consumable,19,Pathology,High,20,200,177
2026-03-12,R008,Sodium Hydroxide 1M,Chemical,4,Biochemistry,Low,20,80,69
2026-03-12,R001,Ethanol 95%,Chemical,5,Biochemistry,High,50,500,50
2026-03-12,R008,Sodium Hydroxide 1M,Chemical,2,General AI Lab,Low,20,80,67
2026-03-12,R009,Gloves (Box),Consumable,20,Biochemistry,High,50,400,371
2026-03-12,R006,Microscope Slides,Consumable,5,Pathology,Medium,10,100,68
2026-03-12,R003,Pipette Tips (Box),Consumable,2,Biochemistry,Medium,15,150,87
2026-03-12,R008,Sodium Hydroxide 1M,Chemical,4,Microbiology,Low,20,80,63
2026-03-12,R003,Pipette Tips (Box),Consumable,6,Microbiology,Medium,15,150,81
2026-03-12,R009,Gloves (Box),Consumable,7,Pathology,High,50,400,364
2026-03-12,R004,Hydrochloric Acid 1M,Chemical,10,Biochemistry,Medium,30,100,62
2026-03-12,R004,Hydrochloric Acid 1M,Chemical,2,Biochemistry,Medium,30,100,60
2026-03-12,R007,Centrifuge Tubes,Consumable,5,Pathology,High,25,250,138
2026-03-12,R004,Hydrochloric Acid 1M,Chemical,3,Analytical Chemistry,Medium,30,100,57
2026-03-12,R009,Gloves (Box),Consumable,19,General AI Lab,High,50,400,345
2026-03-12,R010,Distilled Water (L),Chemical,42,Analytical Chemistry,Very High,100,1000,684
2026-03-12,R002,Petri Dishes (Pack),Consumable,4,Biochemistry,High,20,200,173
2026-03-13,R002,Petri Dishes (Pack),Consumable,18,Biochemistry,High,20,200,161
2026-03-13,R010,Distilled Water (L),Chemical,16,Microbiology,Very High,100,1000,674
2026-03-13,R004,Hydrochloric Acid 1M,Chemical,14,Microbiology,Medium,30,100,49
2026-03-13,R008,Sodium Hydroxide 1M,Chemical,11,Analytical Chemistry,Low,20,80,58
2026-03-13,R006,Microscope Slides,Consumable,12,Pathology,Medium,10,100,62
2026-03-13,R002,Petri Dishes (Pack),Consumable,24,Analytical Chemistry,High,20,200,143
2026-03-13,R005,Acetone,Chemical,16,Biochemistry,High,40,300,182
2026-03-13,R002,Petri Dishes (Pack),Consumable,25,Biochemistry,High,20,200,124
2026-03-13,R001,Ethanol 95%,Chemical,8,Microbiology,High,50,500,500
2026-03-13,R001,Ethanol 95%,Chemical,8,Biochemistry,High,50,500,498
2026-03-13,R001,Ethanol 95%,Chemical,9,Microbiology,High,50,500,495
2026-03-13,R008,Sodium Hydroxide 1M,Chemical,8,Biochemistry,Low,20,80,56
2026-03-13,R002,Petri Dishes (Pack),Consumable,18,Pathology,High,20,200,112
2026-03-13,R002,Petri Dishes (Pack),Consumable,21,General AI Lab,High,20,200,97
2026-03-13,R003,Pipette Tips (Box),Consumable,16,Pathology,Medium,15,150,71
2026-03-13,R004,Hydrochloric Acid 1M,Chemical,8,General AI Lab,Medium,30,100,47
2026-03-13,R003,Pipette Tips (Box),Consumable,7,Pathology,Medium,15,150,70
2026-03-13,R006,Microscope Slides,Consumable,15,Biochemistry,Medium,10,100,53
2026-03-13,R002,Petri Dishes (Pack),Consumable,16,Analytical Chemistry,High,20,200,87
2026-03-13,R006,Microscope Slides,Consumable,15,General AI Lab,Medium,10,100,44
2026-03-13,R009,Gloves (Box),Consumable,25,Microbiology,High,50,400,326
2026-03-13,R003,Pipette Tips (Box),Consumable,11,Analytical Chemistry,Medium,15,150,65
2026-03-14,R001,Ethanol 95%,Chemical,12,Pathology,High,50,500,483
2026-03-14,R007,Centrifuge Tubes,Consumable,16,Microbiology,High,25,250,122
2026-03-14,R005,Acetone,Chemical,18,General AI Lab,High,40,300,164
2026-03-14,R008,Sodium Hydroxide 1M,Chemical,1,General AI Lab,Low,20,80,55
2026-03-14,R005,Acetone,Chemical,17,General AI Lab,High,40,300,147
2026-03-14,R002,Petri Dishes (Pack),Consumable,6,Biochemistry,High,20,200,81
2026-03-14,R010,Distilled Water (L),Chemical,39,Pathology,Very High,100,1000,635
2026-03-15,R010,Distilled Water (L),Chemical,8,Microbiology,Very High,100,1000,627
2026-03-15,R005,Acetone,Chemical,9,Pathology,High,40,300,138
2026-03-15,R006,Microscope Slides,Consumable,6,Microbiology,Medium,10,100,38
2026-03-16,R002,Petri Dishes (Pack),Consumable,17,Analytical Chemistry,High,20,200,67
2026-03-16,R009,Gloves (Box),Consumable,5,Analytical Chemistry,High,50,400,324
2026-03-16,R005,Acetone,Chemical,10,General AI Lab,High,40,300,131
2026-03-16,R008,Sodium Hydroxide 1M,Chemical,7,Biochemistry,Low,20,80,51
2026-03-16,R009,Gloves (Box),Consumable,11,Pathology,High,50,400,316
2026-03-16,R003,Pipette Tips (Box),Consumable,5,Biochemistry,Medium,15,150,63
2026-03-16,R007,Centrifuge Tubes,Consumable,13,Biochemistry,High,25,250,112
2026-03-16,R001,Ethanol 95%,Chemical,13,Microbiology,High,50,500,473
2026-03-16,R007,Centrifuge Tubes,Consumable,14,Biochemistry,High,25,250,101
2026-03-16,R009,Gloves (Box),Consumable,23,Analytical Chemistry,High,50,400,296
2026-03-16,R004,Hydrochloric Acid 1M,Chemical,12,Microbiology,Medium,30,100,38
2026-03-16,R003,Pipette Tips (Box),Consumable,6,Microbiology,Medium,15,150,60
2026-03-16,R009,Gloves (Box),Consumable,8,General AI Lab,High,50,400,291
2026-03-16,R010,Distilled Water (L),Chemical,30,Microbiology,Very High,100,1000,600
2026-03-16,R010,Distilled Water (L),Chemical,48,General AI Lab,Very High,100,1000,555
2026-03-16,R003,Pipette Tips (Box),Consumable,10,Pathology,Medium,15,150,53
2026-03-16,R010,Distilled Water (L),Chemical,15,Biochemistry,Very High,100,1000,543
2026-03-16,R007,Centrifuge Tubes,Consumable,9,Analytical Chemistry,High,25,250,95
2026-03-16,R009,Gloves (Box),Consumable,12,Analytical Chemistry,High,50,400,282
2026-03-16,R006,Microscope Slides,Consumable,4,Analytical Chemistry,Medium,10,100,37
2026-03-16,R009,Gloves (Box),Consumable,13,General AI Lab,High,50,400,272
2026-03-16,R007,Centrifuge Tubes,Consumable,6,General AI Lab,High,25,250,92
2026-03-16,R001,Ethanol 95%,Chemical,20,Microbiology,High,50,500,456
2026-03-16,R007,Centrifuge Tubes,Consumable,11,Biochemistry,High,25,250,84
2026-03-16,R007,Centrifuge Tubes,Consumable,22,Pathology,High,25,250,65
2026-03-16,R005,Acetone,Chemical,10,General AI Lab,High,40,300,124
2026-03-17,R002,Petri Dishes (Pack),Consumable,16,General AI Lab,High,20,200,51
2026-03-17,R009,Gloves (Box),Consumable,18,Biochemistry,High,50,400,254
2026-03-17,R005,Acetone,Chemical,12,Biochemistry,High,40,300,112
2026-03-17,R008,Sodium Hydroxide 1M,Chemical,5,Microbiology,Low,20,80,46
2026-03-17,R006,Microscope Slides,Consumable,1,Analytical Chemistry,Medium,10,100,36
2026-03-17,R006,Microscope Slides,Consumable,4,General AI Lab,Medium,10,100,32
2026-03-17,R004,Hydrochloric Acid 1M,Chemical,4,Biochemistry,Medium,30,100,34
2026-03-17,R005,Acetone,Chemical,20,Analytical Chemistry,High,40,300,92
2026-03-17,R002,Petri Dishes (Pack),Consumable,14,Biochemistry,High,20,200,37
2026-03-17,R003,Pipette Tips (Box),Consumable,2,Microbiology,Medium,15,150,51
2026-03-17,R001,Ethanol 95%,Chemical,9,Microbiology,High,50,500,447
2026-03-17,R001,Ethanol 95%,Chemical,11,Biochemistry,High,50,500,436
2026-03-17,R010,Distilled Water (L),Chemical,38,General AI Lab,Very High,100,1000,505
2026-03-17,R006,Microscope Slides,Consumable,4,General AI Lab,Medium,10,100,28
2026-03-17,R007,Centrifuge Tubes,Consumable,11,Pathology,High,25,250,54
2026-03-17,R005,Acetone,Chemical,11,General AI Lab,High,40,300,81
2026-03-17,R005,Acetone,Chemical,7,Microbiology,High,40,300,74
2026-03-17,R004,Hydrochloric Acid 1M,Chemical,7,Biochemistry,Medium,30,100,100
2026-03-17,R006,Microscope Slides,Consumable,9,Pathology,Medium,10,100,19
2026-03-17,R005,Acetone,Chemical,4,Pathology,High,40,300,70
2026-03-17,R001,Ethanol 95%,Chemical,14,Analytical Chemistry,High,50,500,422
2026-03-17,R004,Hydrochloric Acid 1M,Chemical,2,Analytical Chemistry,Medium,30,100,98
2026-03-17,R006,Microscope Slides,Consumable,5,Microbiology,Medium,10,100,14
2026-03-17,R003,Pipette Tips (Box),Consumable,7,Biochemistry,Medium,15,150,44
2026-03-17,R006,Microscope Slides,Consumable,6,General AI Lab,Medium,10,100,100
2026-03-17,R003,Pipette Tips (Box),Consumable,5,Biochemistry,Medium,15,150,39
2026-03-17,R001,Ethanol 95%,Chemical,4,Pathology,High,50,500,418
2026-03-17,R007,Centrifuge Tubes,Consumable,7,Analytical Chemistry,High,25,250,47
2026-03-18,R006,Microscope Slides,Consumable,10,Analytical Chemistry,Medium,10,100,90
2026-03-18,R008,Sodium Hydroxide 1M,Chemical,3,Analytical Chemistry,Low,20,80,43
2026-03-18,R010,Distilled Water (L),Chemical,12,Pathology,Very High,100,1000,493
2026-03-18,R001,Ethanol 95%,Chemical,8,Pathology,High,50,500,410
2026-03-18,R003,Pipette Tips (Box),Consumable,1,Microbiology,Medium,15,150,38
2026-03-18,R007,Centrifuge Tubes,Consumable,8,Biochemistry,High,25,250,39
2026-03-18,R009,Gloves (Box),Consumable,20,Analytical Chemistry,High,50,400,234
2026-03-18,R002,Petri Dishes (Pack),Consumable,19,Analytical Chemistry,High,20,200,200
2026-03-18,R004,Hydrochloric Acid 1M,Chemical,4,Pathology,Medium,30,100,94
2026-03-18,R009,Gloves (Box),Consumable,17,Analytical Chemistry,High,50,400,217
2026-03-18,R001,Ethanol 95%,Chemical,20,Biochemistry,High,50,500,390
2026-03-18,R007,Centrifuge Tubes,Consumable,12,Pathology,High,25,250,27
2026-03-18,R005,Acetone,Chemical,4,Microbiology,High,40,300,66
2026-03-18,R009,Gloves (Box),Consumable,2,Biochemistry,High,50,400,215
2026-03-18,R003,Pipette Tips (Box),Consumable,4,Microbiology,Medium,15,150,34
2026-03-18,R006,Microscope Slides,Consumable,7,Microbiology,Medium,10,100,83
2026-03-18,R002,Petri Dishes (Pack),Consumable,19,Microbiology,High,20,200,181
2026-03-18,R009,Gloves (Box),Consumable,6,General AI Lab,High,50,400,209
2026-03-18,R010,Distilled Water (L),Chemical,10,Biochemistry,Very High,100,1000,483
2026-03-18,R008,Sodium Hydroxide 1M,Chemical,2,Biochemistry,Low,20,80,41
2026-03-18,R007,Centrifuge Tubes,Consumable,12,Biochemistry,High,25,250,250
2026-03-18,R001,Ethanol 95%,Chemical,15,Microbiology,High,50,500,375
2026-03-18,R010,Distilled Water (L),Chemical,17,Biochemistry,Very High,100,1000,466
2026-03-18,R009,Gloves (Box),Consumable,17,Analytical Chemistry,High,50,400,192
2026-03-18,R007,Centrifuge Tubes,Consumable,5,Pathology,High,25,250,245
2026-03-18,R009,Gloves (Box),Consumable,15,General AI Lab,High,50,400,177
2026-03-18,R009,Gloves (Box),Consumable,2,Microbiology,High,50,400,175
2026-03-18,R001,Ethanol 95%,Chemical,20,Microbiology,High,50,500,355
2026-03-18,R002,Petri Dishes (Pack),Consumable,4,General AI Lab,High,20,200,177
2026-03-19,R005,Acetone,Chemical,12,Analytical Chemistry,High,40,300,54
2026-03-19,R002,Petri Dishes (Pack),Consumable,7,Biochemistry,High,20,200,170
2026-03-19,R002,Petri Dishes (Pack),Consumable,12,Biochemistry,High,20,200,158
2026-03-19,R007,Centrifuge Tubes,Consumable,6,Pathology,High,25,250,239
2026-03-19,R010,Distilled Water (L),Chemical,10,Microbiology,Very High,100,1000,456
2026-03-19,R006,Microscope Slides,Consumable,7,Pathology,Medium,10,100,76
2026-03-19,R001,Ethanol 95%,Chemical,18,Biochemistry,High,50,500,337
2026-03-19,R001,Ethanol 95%,Chemical,3,Biochemistry,High,50,500,334
